measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",2,Percent,2016,0.0113587649501,0.0121583213401,0.0076938389981
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",2,Percent,2016,0.0125488267774,0.0137940218007,0.0077650535692
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,387,Protein-energy malnutrition,1,Number,2016,20558.851563,23121.6059029,15841.0981734
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,387,Protein-energy malnutrition,1,Number,2016,25235.8401418,28134.6522616,20303.8537532
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,387,Protein-energy malnutrition,2,Percent,2016,0.000722513305406,0.000814921095325,0.000558730923412
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,387,Protein-energy malnutrition,2,Percent,2016,0.00119745285223,0.00133518417068,0.000966936226253
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,388,Iodine deficiency,1,Number,2016,520.640585325,926.935461189,248.988211362
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,388,Iodine deficiency,1,Number,2016,576.375318454,1036.02780717,275.773757016
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,388,Iodine deficiency,2,Percent,2016,1.82931697299e-05,3.28389580019e-05,8.71683703489e-06
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,388,Iodine deficiency,2,Percent,2016,2.73501711306e-05,4.89243838122e-05,1.29848921279e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,390,Dietary iron deficiency,1,Number,2016,598.480627179,982.199201105,302.995495435
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,390,Dietary iron deficiency,1,Number,2016,610.199632955,1044.98681502,293.561656641
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,390,Dietary iron deficiency,2,Percent,2016,2.10291326045e-05,3.46548956297e-05,1.06230262752e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,390,Dietary iron deficiency,2,Percent,2016,2.89538464387e-05,4.94804997019e-05,1.37517587493e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,391,Other nutritional deficiencies,1,Number,2016,3324.84747961,7090.37168701,1140.83189312
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,391,Other nutritional deficiencies,1,Number,2016,3303.5967799,7482.36707832,1247.81309049
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,391,Other nutritional deficiencies,2,Percent,2016,0.000116821219255,0.000250150050399,4.00541874538e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,391,Other nutritional deficiencies,2,Percent,2016,0.000156761409326,0.000353443619445,5.94268682389e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,392,"Other communicable, maternal, neonatal, and nutritional diseases",1,Number,2016,72667.3069398,76334.7329289,69079.8764519
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,392,"Other communicable, maternal, neonatal, and nutritional diseases",1,Number,2016,59721.9657232,76404.5162587,52410.3857054
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,392,"Other communicable, maternal, neonatal, and nutritional diseases",2,Percent,2016,0.002553651314,0.00267119312801,0.00243863615736
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,392,"Other communicable, maternal, neonatal, and nutritional diseases",2,Percent,2016,0.002833769873,0.00361151939197,0.00247816823085
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,393,Sexually transmitted diseases excluding HIV,1,Number,2016,1054.16824951,1428.82399464,702.144950051
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,393,Sexually transmitted diseases excluding HIV,1,Number,2016,4780.95256103,5237.3463504,4400.27970646
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,393,Sexually transmitted diseases excluding HIV,2,Percent,2016,3.70444347271e-05,4.9853745283e-05,2.45982050069e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,393,Sexually transmitted diseases excluding HIV,2,Percent,2016,0.000226845795772,0.000248655965525,0.000209332122984
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,394,Syphilis,1,Number,2016,992.789075197,1357.56156352,667.0671973
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,394,Syphilis,1,Number,2016,1275.62878602,1613.59858295,1044.23927562
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,394,Syphilis,2,Percent,2016,3.48875312505e-05,4.74005310723e-05,2.3425712385e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,394,Syphilis,2,Percent,2016,6.05267228183e-05,7.64304416914e-05,5.01119769981e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,395,Chlamydial infection,1,Number,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,395,Chlamydial infection,1,Number,2016,678.337389898,728.152367536,635.979712473
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,395,Chlamydial infection,2,Percent,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,395,Chlamydial infection,2,Percent,2016,3.2185474926e-05,3.44191559873e-05,3.02140888002e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,396,Gonococcal infection,1,Number,2016,37.4230256728,48.1651097998,16.7167489328
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,396,Gonococcal infection,1,Number,2016,1904.39062012,2049.38635971,1785.21597461
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,396,Gonococcal infection,2,Percent,2016,1.31506756505e-06,1.69634330627e-06,5.95318700504e-07
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,396,Gonococcal infection,2,Percent,2016,9.03587749592e-05,9.63807237424e-05,8.50110769502e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,399,Other sexually transmitted diseases,1,Number,2016,23.9561486366,30.701291687,10.4748888858
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,399,Other sexually transmitted diseases,1,Number,2016,922.595764991,991.92086955,864.285455971
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,399,Other sexually transmitted diseases,2,Percent,2016,8.41835911536e-07,1.07879050205e-06,3.73186085828e-07
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,399,Other sexually transmitted diseases,2,Percent,2016,4.37748230681e-05,4.663634016e-05,4.10856480988e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,400,Acute hepatitis,1,Number,2016,20360.695041,21830.6892563,18946.6305794
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,400,Acute hepatitis,1,Number,2016,10258.2106203,11067.3195865,9511.22526585
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,400,Acute hepatitis,2,Percent,2016,0.000715479733252,0.000761244623593,0.000669646571629
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,400,Acute hepatitis,2,Percent,2016,0.000486725252154,0.000521730439203,0.000452642106095
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,401,Acute hepatitis A,1,Number,2016,1226.83635781,1555.86128832,953.776323554
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,401,Acute hepatitis A,1,Number,2016,945.595092774,1179.32467668,748.448996485
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,401,Acute hepatitis A,2,Percent,2016,4.31082611267e-05,5.45233068773e-05,3.35516554045e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,401,Acute hepatitis A,2,Percent,2016,4.48640488113e-05,5.60682151088e-05,3.54730099294e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,402,Acute hepatitis B,1,Number,2016,16211.1657671,17760.3390453,14614.1384092
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,402,Acute hepatitis B,1,Number,2016,7877.59520313,8668.50713779,7096.47008563
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,402,Acute hepatitis B,2,Percent,2016,0.000569678061404,0.000622087513378,0.000514526447193
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,402,Acute hepatitis B,2,Percent,2016,0.000373778432609,0.000411080412688,0.000336791569432
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,403,Acute hepatitis C,1,Number,2016,869.720905634,1189.24698007,625.864051087
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,403,Acute hepatitis C,1,Number,2016,555.01615401,730.727123348,397.085339624
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,403,Acute hepatitis C,2,Percent,2016,3.05575059816e-05,4.14551635594e-05,2.19684704647e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,403,Acute hepatitis C,2,Percent,2016,2.63320504497e-05,3.44038395507e-05,1.88632759822e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,404,Acute hepatitis E,1,Number,2016,2052.97201053,2698.40762053,1535.75357822
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,404,Acute hepatitis E,1,Number,2016,880.004170372,1133.74218137,655.888106206
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,404,Acute hepatitis E,2,Percent,2016,7.21359047395e-05,9.56049249974e-05,5.42272801399e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,404,Acute hepatitis E,2,Percent,2016,4.17507202839e-05,5.333962375e-05,3.1167983657e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,496,Intracerebral hemorrhage,1,Number,2016,586786.69587,618237.0302,559355.661434
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,496,Intracerebral hemorrhage,1,Number,2016,565743.760411,595840.636658,535350.42508
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,496,Intracerebral hemorrhage,2,Percent,2016,0.0206203706112,0.0217031579919,0.0197723528137
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,496,Intracerebral hemorrhage,2,Percent,2016,0.0268443366899,0.0281666653842,0.0254426617638
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,498,Hypertensive heart disease,1,Number,2016,377785.153882,455177.712324,179504.674346
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,498,Hypertensive heart disease,1,Number,2016,292073.139374,378512.761774,163664.083655
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,498,Hypertensive heart disease,2,Percent,2016,0.0132738091125,0.0158426283239,0.00636986505371
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,498,Hypertensive heart disease,2,Percent,2016,0.013858024771,0.0178839098762,0.00780983462478
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,499,Cardiomyopathy and myocarditis,1,Number,2016,412112.759412,512478.793263,375965.919983
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,499,Cardiomyopathy and myocarditis,1,Number,2016,221457.343176,264968.652771,202319.78298
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,499,Cardiomyopathy and myocarditis,2,Percent,2016,0.0144818656929,0.0179754861749,0.0133370671691
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,499,Cardiomyopathy and myocarditis,2,Percent,2016,0.0105078342157,0.0126168436484,0.00959526896086
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,500,Atrial fibrillation and flutter,1,Number,2016,89468.894205,105375.269086,75790.6274878
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,500,Atrial fibrillation and flutter,1,Number,2016,113319.16236,134316.055351,93881.2258884
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,500,Atrial fibrillation and flutter,2,Percent,2016,0.00314410766822,0.00368698448354,0.00265873001397
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,500,Atrial fibrillation and flutter,2,Percent,2016,0.0053771030868,0.00637611764808,0.00445319510655
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,501,Aortic aneurysm,1,Number,2016,145003.392988,155181.735021,136769.065673
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,501,Aortic aneurysm,1,Number,2016,74263.3004216,78419.7773016,70092.6766427
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,501,Aortic aneurysm,2,Percent,2016,0.0050956032032,0.00544523099555,0.00482990048057
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,501,Aortic aneurysm,2,Percent,2016,0.00352375746431,0.00369894722638,0.00333417866375
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,502,Peripheral artery disease,1,Number,2016,60076.8404648,103297.408742,46751.2929801
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,502,Peripheral artery disease,1,Number,2016,57014.9499474,114489.732451,29682.5696266
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,502,Peripheral artery disease,2,Percent,2016,0.00211145906472,0.00365306945701,0.00161894628164
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,502,Peripheral artery disease,2,Percent,2016,0.00270507302292,0.00547325352254,0.00140932609264
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,503,Endocarditis,1,Number,2016,83863.5629338,115243.806521,61908.9066923
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,503,Endocarditis,1,Number,2016,70760.7214255,103411.544762,44946.1288236
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,503,Endocarditis,2,Percent,2016,0.00294723575123,0.00403313060329,0.00216481851568
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,503,Endocarditis,2,Percent,2016,0.00335743321833,0.00493540768427,0.00213976064361
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,507,Other cardiovascular and circulatory diseases,1,Number,2016,320006.776664,339737.329904,304741.608589
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,507,Other cardiovascular and circulatory diseases,1,Number,2016,316886.736147,332277.600217,301149.698896
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,507,Other cardiovascular and circulatory diseases,2,Percent,2016,0.011245582687,0.0119170424962,0.010757683453
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,507,Other cardiovascular and circulatory diseases,2,Percent,2016,0.0150362134885,0.0156603520646,0.0143434686182
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,508,Chronic respiratory diseases,1,Number,2016,1466001.76264,1513581.39347,1415057.72376
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,508,Chronic respiratory diseases,1,Number,2016,1363531.90816,1419054.79165,1315106.66346
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,508,Chronic respiratory diseases,2,Percent,2016,0.0515179268288,0.0529235635329,0.0500271023388
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,508,Chronic respiratory diseases,2,Percent,2016,0.064698960001,0.0666936015003,0.0627029422857
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2016,1204847.34172,1277090.00968,1152062.22845
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2016,1142556.39308,1217514.08498,1091957.89611
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0423412142522,0.0449943102322,0.0406818257972
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0542136501955,0.0574681461369,0.0521130554257
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,510,Pneumoconiosis,1,Number,2016,12371.9667822,13288.7310047,11373.0192956
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,510,Pneumoconiosis,1,Number,2016,1451.17425549,1560.98051724,1357.51829708
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,510,Pneumoconiosis,2,Percent,2016,0.000434793354709,0.000467552457124,0.000400218434034
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,510,Pneumoconiosis,2,Percent,2016,6.88599167136e-05,7.36831991299e-05,6.45860863873e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,511,Silicosis,1,Number,2016,1226.30317227,2352.71522827,949.22698567
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,511,Silicosis,1,Number,2016,213.310629329,265.571639055,127.394819636
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,511,Silicosis,2,Percent,2016,4.30992688663e-05,8.04326546052e-05,3.32665067882e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,511,Silicosis,2,Percent,2016,1.01221777762e-05,1.25853970647e-05,6.02842659893e-06
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,512,Asbestosis,1,Number,2016,7148.18684069,9231.23472366,5852.03943094
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,512,Asbestosis,1,Number,2016,658.474113444,801.579740726,542.460896883
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,512,Asbestosis,2,Percent,2016,0.00025120228355,0.000326386566548,0.000204607548388
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,512,Asbestosis,2,Percent,2016,3.12440456656e-05,3.80757198571e-05,2.55653526789e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,513,Coal workers pneumoconiosis,1,Number,2016,3355.96366035,4257.20220672,910.050246506
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,513,Coal workers pneumoconiosis,1,Number,2016,192.781841417,268.930407211,111.629849862
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,513,Coal workers pneumoconiosis,2,Percent,2016,0.000117945978437,0.000149104721323,3.18209314617e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,513,Coal workers pneumoconiosis,2,Percent,2016,9.14846582614e-06,1.27182446295e-05,5.2219664693e-06
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,514,Other pneumoconiosis,1,Number,2016,641.513108891,1170.33084628,508.285457689
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,514,Other pneumoconiosis,1,Number,2016,386.607671298,460.490275513,286.40191102
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,514,Other pneumoconiosis,2,Percent,2016,2.25458238551e-05,4.13904493772e-05,1.79388729278e-05
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,514,Other pneumoconiosis,2,Percent,2016,1.83452274456e-05,2.19021500572e-05,1.34461720645e-05
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,515,Asthma,1,Number,2016,50154.2753076,59655.0927683,40802.6851296
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,515,Asthma,1,Number,2016,63961.9621051,68640.3394327,59338.4874714
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,515,Asthma,2,Percent,2016,0.0017624894163,0.00208791037274,0.00142048296518
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,515,Asthma,2,Percent,2016,0.0030348889331,0.00324991503443,0.00282351802278
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2016,164914.364967,201789.018765,90948.4194133
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2016,135637.690039,152757.224895,82330.667736
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2016,0.00579465983424,0.0070974946816,0.00318956183746
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2016,0.00643611075265,0.00719849100674,0.00390144069693
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,520,Other chronic respiratory diseases,1,Number,2016,33713.8138658,45914.1579337,20118.427018
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,520,Other chronic respiratory diseases,1,Number,2016,19924.6886818,28011.968394,7768.09257359
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,520,Other chronic respiratory diseases,2,Percent,2016,0.00118476997143,0.00162236115321,0.000707195726485
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,520,Other chronic respiratory diseases,2,Percent,2016,0.000945450203095,0.00133807144933,0.000372661269281
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,1,Number,2016,1057360.89384,1105020.39415,1008898.32708
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,1,Number,2016,577466.410258,598835.519344,556137.973903
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,2,Percent,2016,0.037155820286,0.038564146129,0.0357247740844
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,2,Percent,2016,0.0274000342569,0.028211811486,0.0266643448049
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,522,Cirrhosis and other chronic liver diseases due to hepatitis B,1,Number,2016,76620.6065491,83304.3886737,70345.7609684
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,522,Cirrhosis and other chronic liver diseases due to hepatitis B,1,Number,2016,33203.8335256,36445.3049169,30187.1201826
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,522,Cirrhosis and other chronic liver diseases due to hepatitis B,2,Percent,2016,0.0026924003613,0.00292512912302,0.00248208864202
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,522,Cirrhosis and other chronic liver diseases due to hepatitis B,2,Percent,2016,0.00157545578603,0.00172579889916,0.00144023684381
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,523,Cirrhosis and other chronic liver diseases due to hepatitis C,1,Number,2016,368683.663196,396668.091225,342217.74499
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,523,Cirrhosis and other chronic liver diseases due to hepatitis C,1,Number,2016,144770.140036,158418.398371,132079.379262
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,523,Cirrhosis and other chronic liver diseases due to hepatitis C,2,Percent,2016,0.0129556623395,0.0138880449202,0.0120768421952
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,523,Cirrhosis and other chronic liver diseases due to hepatitis C,2,Percent,2016,0.00686922482557,0.00748131753702,0.00628945512696
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,729,Exposure to forces of nature,1,Number,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,729,Exposure to forces of nature,1,Number,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,729,Exposure to forces of nature,2,Percent,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,729,Exposure to forces of nature,2,Percent,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,741,Maternal deaths aggravated by HIV/AIDS,1,Number,2016,60.8131406436,98.9307393272,31.0293536393
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,741,Maternal deaths aggravated by HIV/AIDS,2,Percent,2016,2.88537223889e-06,4.68985044812e-06,1.47382053267e-06
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,842,Environmental heat and cold exposure,1,Number,2016,30956.1412826,60023.4212038,19521.2409307
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,842,Environmental heat and cold exposure,1,Number,2016,9141.95716156,18903.718292,6244.05549016
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,842,Environmental heat and cold exposure,2,Percent,2016,0.00108784538324,0.00212562510139,0.000686950084701
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,842,Environmental heat and cold exposure,2,Percent,2016,0.000433724442561,0.000895083426528,0.000296872329102
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,843,Ebola,1,Number,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,843,Ebola,1,Number,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,843,Ebola,2,Percent,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,843,Ebola,2,Percent,2016,0.0,0.0,0.0
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,845,Acute lymphoid leukemia,1,Number,2016,39189.9135702,42787.3792019,34337.3371215
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,845,Acute lymphoid leukemia,1,Number,2016,27936.9710696,29979.6517498,25325.8562881
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,845,Acute lymphoid leukemia,2,Percent,2016,0.00137716561336,0.00149666206475,0.00121333602315
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,845,Acute lymphoid leukemia,2,Percent,2016,0.00132559463929,0.00141383904859,0.00120360879694
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,846,Chronic lymphoid leukemia,1,Number,2016,55234.2334772,70852.4918662,49496.9479692
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,846,Chronic lymphoid leukemia,1,Number,2016,27104.7133465,28757.664807,25477.5342235
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,846,Chronic lymphoid leukemia,2,Percent,2016,0.00194094803513,0.00247681143436,0.00174979891362
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,846,Chronic lymphoid leukemia,2,Percent,2016,0.00128610348767,0.0013602274571,0.00121316519155
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,847,Acute myeloid leukemia,1,Number,2016,140664.677333,152466.493785,119001.653945
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,847,Acute myeloid leukemia,1,Number,2016,106939.482758,112379.698371,99343.1854162
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,847,Acute myeloid leukemia,2,Percent,2016,0.00494321577836,0.00536453951812,0.00424506497887
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,847,Acute myeloid leukemia,2,Percent,2016,0.00507417396484,0.00530845479027,0.00474000827909
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,848,Chronic myeloid leukemia,1,Number,2016,16099.5831602,18483.0833275,14825.9930921
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,848,Chronic myeloid leukemia,1,Number,2016,10132.2047954,10835.2369171,9346.64154541
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,848,Chronic myeloid leukemia,2,Percent,2016,0.000565748782252,0.000648148187245,0.000521770387224
4,YLLs (Years of Life Lost),102,United States,2,Female,22,All Ages,848,Chronic myeloid leukemia,2,Percent,2016,0.000480759769727,0.00051109796486,0.000448310398081
4,YLLs (Years of Life Lost),102,United States,1,Male,22,All Ages,849,Non-melanoma skin cancer (squamous-cell carcinoma),1,Number,2016,44482.3711716,46095.3690438,42821.3324473
